    1771  11011
  0.0077379534172032        35        26
  0.0003095181366881        17        26
  0.0309518136688127        20        26
  0.0002321386025161        36        26
  0.9945782739723463        27        27
  0.0051586356114688        18        27
  0.0002630904161849        37        27
  0.9010531637345084        28        28
  0.0854931145907810        34        28
  0.0077379534172032        37        28
  0.0003095181366881        18        28
  0.0051586356114688        19        28
  0.0002476145093505        38        28
  0.8670814943363954        29        29
  0.1194802598957284        35        29
  0.0077379534172032        38        29
  0.0003095181366881        19        29
  0.0051586356114688        20        29
  0.0002321386025161        39        29
  0.8346749852988983        30        30
  0.1570608804515287        36        30
  0.0077379534172032        39        30
  0.0003095181366881        20        30
  0.0002166626956817        40        30
  0.8752599856771645        31        31
  0.0854931145907810        41        31
  0.0077379534172032        42        31
  0.0003095181366881        21        31
  0.0309518136688127        23        31
  0.0002476145093505        43        31
  0.8701013500656957        32        32
  0.0854931145907810        42        32
  0.0077379534172032        44        32
  0.0003095181366881        22        32
  0.0309518136688127        25        32
  0.0051586356114688        23        32
  0.0002476145093505        45        32
  0.8412883162790514        33        33
  0.1194802598957284        43        33
  0.0077379534172032        45        33
  0.0003095181366881        23        33
  0.0309518136688127        26        33
  0.0002321386025161        46        33
  0.8701013500656957        34        34
  0.0854931145907810        44        34
  0.0077379534172032        47        34
  0.0003095181366881        24        34
  0.0309518136688127        28        34
  0.0051586356114688        25        34
  0.0002476145093505        48        34
  0.8361296806675826        35        35
  0.1194802598957284        45        35
  0.0077379534172032        48        35
  0.0003095181366881        25        35
  0.0309518136688127        29        35
  0.0051586356114688        26        35
  0.0002321386025161        49        35
  0.8037231716300856        36        36
  0.1570608804515287        46        36
  0.0077379534172032        49        36
  0.0003095181366881        26        36
  0.0309518136688127        30        36
  0.0002166626956817        50        36
  0.9010531637345084        37        37
  0.0854931145907810        47        37
  0.0077379534172032        51        37
  0.0003095181366881        27        37
  0.0051586356114688        28        37
  0.0002476145093505        52        37
  0.8670814943363954        38        38
  0.1194802598957284        48        38
  0.0077379534172032        52        38
  0.0003095181366881        28        38
  0.0051586356114688        29        38
  0.0002321386025161        53        38
  0.8295163496874295        39        39
  0.1570608804515287        49        39
  0.0077379534172032        53        39
  0.0003095181366881        29        39
  0.0051586356114688        30        39
  0.0002166626956817        54        39
  0.7938320116436515        40        40
  0.1979193300136099        50        40
  0.0077379534172032        54        40
  0.0003095181366881        30        40
  0.0002011867888473        55        40
  0.9688005718218368        41        41
  0.0309518136688127        31        41
  0.0002476145093505        56        41
  0.9636419362103680        42        42
  0.0309518136688127        32        42
  0.0051586356114688        31        42
  0.0002476145093505        57        42
  0.8412883162790514        43        43
  0.1194802598957284        56        43
  0.0077379534172032        57        43
  0.0003095181366881        31        43
  0.0309518136688127        33        43
  0.0002321386025161        58        43
  0.9636419362103680        44        44
  0.0309518136688127        34        44
  0.0051586356114688        32        44
  0.0002476145093505        59        44
  0.8361296806675826        45        45
  0.1194802598957284        57        45
  0.0077379534172032        59        45
  0.0003095181366881        32        45
  0.0309518136688127        35        45
  0.0051586356114688        33        45
  0.0002321386025161        60        45
  0.8037231716300856        46        46
  0.1570608804515287        58        46
  0.0077379534172032        60        46
  0.0003095181366881        33        46
  0.0309518136688127        36        46
  0.0002166626956817        61        46
  0.9636419362103680        47        47
  0.0309518136688127        37        47
  0.0051586356114688        34        47
  0.0002476145093505        62        47
  0.8361296806675826        48        48
  0.1194802598957284        59        48
  0.0077379534172032        62        48
  0.0003095181366881        34        48
  0.0309518136688127        38        48
  0.0051586356114688        35        48
  0.0002321386025161        63        48
  0.7985645360186168        49        49
  0.1570608804515287        60        49
  0.0077379534172032        63        49
  0.0003095181366881        35        49
  0.0309518136688127        39        49
  0.0051586356114688        36        49
  0.0002166626956817        64        49
  0.7628801979748387        50        50
  0.1979193300136099        61        50
  0.0077379534172032        64        50
  0.0003095181366881        36        50
  0.0309518136688127        40        50
  0.0002011867888473        65        50
  0.9945937498791807        51        51
  0.0051586356114688        37        51
  0.0002476145093505        66        51
  0.8670814943363954        52        52
  0.1194802598957284        62        52
  0.0077379534172032        66        52
  0.0003095181366881        37        52
  0.0051586356114688        38        52
  0.0002321386025161        67        52
  0.8295163496874295        53        53
  0.1570608804515287        63        53
  0.0077379534172032        67        53
  0.0003095181366881        38        53
  0.0051586356114688        39        53
  0.0002166626956817        68        53
  0.7886733760321827        54        54
  0.1979193300136099        64        54
  0.0077379534172032        68        54
  0.0003095181366881        39        54
  0.0051586356114688        40        54
  0.0002011867888473        69        54
  0.7499557732764965        55        55
  0.2418110442875993        65        55
  0.0077379534172032        69        55
  0.0003095181366881        40        55
  0.0001857108820129        70        55
  0.8412883162790514        56        56
  0.1194802598957284        71        56
  0.0077379534172032        72        56
  0.0003095181366881        41        56
  0.0309518136688127        43        56
  0.0002321386025161        73        56
  0.8361296806675826        57        57
  0.1194802598957284        72        57
  0.0077379534172032        74        57
  0.0003095181366881        42        57
  0.0309518136688127        45        57
  0.0051586356114688        43        57
  0.0002321386025161        75        57
  0.8037231716300856        58        58
  0.1570608804515287        73        58
  0.0077379534172032        75        58
  0.0003095181366881        43        58
  0.0309518136688127        46        58
  0.0002166626956817        76        58
  0.8361296806675826        59        59
  0.1194802598957284        74        59
  0.0077379534172032        77        59
  0.0003095181366881        44        59
  0.0309518136688127        48        59
  0.0051586356114688        45        59
  0.0002321386025161        78        59
  0.7985645360186168        60        60
  0.1570608804515287        75        60
  0.0077379534172032        78        60
  0.0003095181366881        45        60
  0.0309518136688127        49        60
  0.0051586356114688        46        60
  0.0002166626956817        79        60
  0.7628801979748387        61        61
  0.1979193300136099        76        61
  0.0077379534172032        79        61
  0.0003095181366881        46        61
  0.0309518136688127        50        61
  0.0002011867888473        80        61
  0.8361296806675826        62        62
  0.1194802598957284        77        62
  0.0077379534172032        81        62
  0.0003095181366881        47        62
  0.0309518136688127        52        62
  0.0051586356114688        48        62
  0.0002321386025161        82        62
  0.7985645360186168        63        63
  0.1570608804515287        78        63
  0.0077379534172032        82        63
  0.0003095181366881        48        63
  0.0309518136688127        53        63
  0.0051586356114688        49        63
  0.0002166626956817        83        63
  0.7577215623633700        64        64
  0.1979193300136099        79        64
  0.0077379534172032        83        64
  0.0003095181366881        49        64
  0.0309518136688127        54        64
  0.0051586356114688        50        64
  0.0002011867888473        84        64
  0.7190039596076838        65        65
  0.2418110442875993        80        65
  0.0077379534172032        84        65
  0.0003095181366881        50        65
  0.0309518136688127        55        65
  0.0001857108820129        85        65
  0.8670814943363954        66        66
  0.1194802598957284        81        66
  0.0077379534172032        86        66
  0.0003095181366881        51        66
  0.0051586356114688        52        66
  0.0002321386025161        87        66
  0.8295163496874295        67        67
  0.1570608804515287        82        67
  0.0077379534172032        87        67
  0.0003095181366881        52        67
  0.0051586356114688        53        67
  0.0002166626956817        88        67
  0.7886733760321827        68        68
  0.1979193300136099        83        68
  0.0077379534172032        88        68
  0.0003095181366881        53        68
  0.0051586356114688        54        68
  0.0002011867888473        89        68
  0.7447971376650278        69        69
  0.2418110442875993        84        69
  0.0077379534172032        89        69
  0.0003095181366881        54        69
  0.0051586356114688        55        69
  0.0001857108820129        90        69
  0.7032430317270442        70        70
  0.2885392617438859        85        70
  0.0077379534172032        90        70
  0.0003095181366881        55        70
  0.0001702349751785        91        70
  0.9688160477286711        71        71
  0.0309518136688127        56        71
  0.0002321386025161        92        71
  0.9636574121172023        72        72
  0.0309518136688127        57        72
  0.0051586356114688        56        72
  0.0002321386025161        93        72
  0.8037231716300856        73        73
  0.1570608804515287        92        73
  0.0077379534172032        93        73
  0.0003095181366881        56        73
  0.0309518136688127        58        73
  0.0002166626956817        94        73
  0.9636574121172023        74        74
  0.0309518136688127        59        74
  0.0051586356114688        57        74
  0.0002321386025161        95        74
  0.7985645360186168        75        75
  0.1570608804515287        93        75
  0.0077379534172032        95        75
  0.0003095181366881        57        75
  0.0309518136688127        60        75
  0.0051586356114688        58        75
  0.0002166626956817        96        75
  0.7628801979748387        76        76
  0.1979193300136099        94        76
  0.0077379534172032        96        76
  0.0003095181366881        58        76
  0.0309518136688127        61        76
  0.0002011867888473        97        76
  0.9636574121172023        77        77
  0.0309518136688127        62        77
  0.0051586356114688        59        77
  0.0002321386025161        98        77
  0.7985645360186168        78        78
  0.1570608804515287        95        78
  0.0077379534172032        98        78
  0.0003095181366881        59        78
  0.0309518136688127        63        78
  0.0051586356114688        60        78
  0.0002166626956817        99        78
  0.7577215623633700        79        79
  0.1979193300136099        96        79
  0.0077379534172032        99        79
  0.0003095181366881        60        79
  0.0309518136688127        64        79
  0.0051586356114688        61        79
  0.0002011867888473       100        79
  0.7190039596076838        80        80
  0.2418110442875993        97        80
  0.0077379534172032       100        80
  0.0003095181366881        61        80
  0.0309518136688127        65        80
  0.0001857108820129       101        80
  0.9636574121172023        81        81
  0.0309518136688127        66        81
  0.0051586356114688        62        81
  0.0002321386025161       102        81
  0.7985645360186168        82        82
  0.1570608804515287        98        82
  0.0077379534172032       102        82
  0.0003095181366881        62        82
  0.0309518136688127        67        82
  0.0051586356114688        63        82
  0.0002166626956817       103        82
  0.7577215623633700        83        83
  0.1979193300136099        99        83
  0.0077379534172032       103        83
  0.0003095181366881        63        83
  0.0309518136688127        68        83
  0.0051586356114688        64        83
  0.0002011867888473       104        83
  0.7138453239962150        84        84
  0.2418110442875993       100        84
  0.0077379534172032       104        84
  0.0003095181366881        64        84
  0.0309518136688127        69        84
  0.0051586356114688        65        84
  0.0001857108820129       105        84
  0.6722912180582316        85        85
  0.2885392617438859       101        85
  0.0077379534172032       105        85
  0.0003095181366881        65        85
  0.0309518136688127        70        85
  0.0001702349751785       106        85
  0.9946092257860151        86        86
  0.0051586356114688        66        86
  0.0002321386025161       107        86
  0.8295163496874295        87        87
  0.1570608804515287       102        87
  0.0077379534172032       107        87
  0.0003095181366881        66        87
  0.0051586356114688        67        87
  0.0002166626956817       108        87
  0.7886733760321827        88        88
  0.1979193300136099       103        88
  0.0077379534172032       108        88
  0.0003095181366881        67        88
  0.0051586356114688        68        88
  0.0002011867888473       109        88
  0.7447971376650278        89        89
  0.2418110442875993       104        89
  0.0077379534172032       109        89
  0.0003095181366881        68        89
  0.0051586356114688        69        89
  0.0001857108820129       110        89
  0.6980843961155754        90        90
  0.2885392617438859       105        90
  0.0077379534172032       110        90
  0.0003095181366881        69        90
  0.0051586356114688        70        90
  0.0001702349751785       111        90
  0.6538565614169620        91        91
  0.3379412079608027       106        91
  0.0077379534172032       111        91
  0.0003095181366881        70        91
  0.0001547590683441       112        91
  0.8037231716300856        92        92
  0.1570608804515287       113        92
  0.0077379534172032       114        92
  0.0003095181366881        71        92
  0.0309518136688127        73        92
  0.0002166626956817       115        92
  0.7985645360186168        93        93
  0.1570608804515287       114        93
  0.0077379534172032       116        93
  0.0003095181366881        72        93
  0.0309518136688127        75        93
  0.0051586356114688        73        93
  0.0002166626956817       117        93
  0.7628801979748387        94        94
  0.1979193300136099       115        94
  0.0077379534172032       117        94
  0.0003095181366881        73        94
  0.0309518136688127        76        94
  0.0002011867888473       118        94
  0.7985645360186168        95        95
  0.1570608804515287       116        95
  0.0077379534172032       119        95
  0.0003095181366881        74        95
  0.0309518136688127        78        95
  0.0051586356114688        75        95
  0.0002166626956817       120        95
  0.7577215623633700        96        96
  0.1979193300136099       117        96
  0.0077379534172032       120        96
  0.0003095181366881        75        96
  0.0309518136688127        79        96
  0.0051586356114688        76        96
  0.0002011867888473       121        96
  0.7190039596076838        97        97
  0.2418110442875993       118        97
  0.0077379534172032       121        97
  0.0003095181366881        76        97
  0.0309518136688127        80        97
  0.0001857108820129       122        97
  0.7985645360186168        98        98
  0.1570608804515287       119        98
  0.0077379534172032       123        98
  0.0003095181366881        77        98
  0.0309518136688127        82        98
  0.0051586356114688        78        98
  0.0002166626956817       124        98
  0.7577215623633700        99        99
  0.1979193300136099       120        99
  0.0077379534172032       124        99
  0.0003095181366881        78        99
  0.0309518136688127        83        99
  0.0051586356114688        79        99
  0.0002011867888473       125        99
  0.7138453239962150       100       100
  0.2418110442875993       121       100
  0.0077379534172032       125       100
  0.0003095181366881        79       100
  0.0309518136688127        84       100
  0.0051586356114688        80       100
  0.0001857108820129       126       100
  0.6722912180582316       101       101
  0.2885392617438859       122       101
  0.0077379534172032       126       101
  0.0003095181366881        80       101
  0.0309518136688127        85       101
  0.0001702349751785       127       101
  0.7985645360186168       102       102
  0.1570608804515287       123       102
  0.0077379534172032       128       102
  0.0003095181366881        81       102
  0.0309518136688127        87       102
  0.0051586356114688        82       102
  0.0002166626956817       129       102
  0.7577215623633700       103       103
  0.1979193300136099       124       103
  0.0077379534172032       129       103
  0.0003095181366881        82       103
  0.0309518136688127        88       103
  0.0051586356114688        83       103
  0.0002011867888473       130       103
  0.7138453239962150       104       104
  0.2418110442875993       125       104
  0.0077379534172032       130       104
  0.0003095181366881        83       104
  0.0309518136688127        89       104
  0.0051586356114688        84       104
  0.0001857108820129       131       104
  0.6671325824467628       105       105
  0.2885392617438859       126       105
  0.0077379534172032       131       105
  0.0003095181366881        84       105
  0.0309518136688127        90       105
  0.0051586356114688        85       105
  0.0001702349751785       132       105
  0.6229047477481493       106       106
  0.3379412079608027       127       106
  0.0077379534172032       132       106
  0.0003095181366881        85       106
  0.0309518136688127        91       106
  0.0001547590683441       133       106
  0.8295163496874295       107       107
  0.1570608804515287       128       107
  0.0077379534172032       134       107
  0.0003095181366881        86       107
  0.0051586356114688        87       107
  0.0002166626956817       135       107
  0.7886733760321827       108       108
  0.1979193300136099       129       108
  0.0077379534172032       135       108
  0.0003095181366881        87       108
  0.0051586356114688        88       108
  0.0002011867888473       136       108
  0.7447971376650278       109       109
  0.2418110442875993       130       109
  0.0077379534172032       136       109
  0.0003095181366881        88       109
  0.0051586356114688        89       109
  0.0001857108820129       137       109
  0.6980843961155754       110       110
  0.2885392617438859       131       110
  0.0077379534172032       137       110
  0.0003095181366881        89       110
  0.0051586356114688        90       110
  0.0001702349751785       138       110
  0.6486979258054932       111       111
  0.3379412079608027       132       111
  0.0077379534172032       138       111
  0.0003095181366881        90       111
  0.0051586356114688        91       111
  0.0001547590683441       139       111
  0.6019339433069402       112       112
  0.3898793019776590       133       112
  0.0077379534172032       139       112
  0.0003095181366881        91       112
  0.0001392831615097       140       112
  0.9688315236355056       113       113
  0.0309518136688127        92       113
  0.0002166626956817       141       113
  0.9636728880240368       114       114
  0.0309518136688127        93       114
  0.0051586356114688        92       114
  0.0002166626956817       142       114
  0.7628801979748387       115       115
  0.1979193300136099       141       115
  0.0077379534172032       142       115
  0.0003095181366881        92       115
  0.0309518136688127        94       115
  0.0002011867888473       143       115
  0.9636728880240368       116       116
  0.0309518136688127        95       116
  0.0051586356114688        93       116
  0.0002166626956817       144       116
  0.7577215623633700       117       117
  0.1979193300136099       142       117
  0.0077379534172032       144       117
  0.0003095181366881        93       117
  0.0309518136688127        96       117
  0.0051586356114688        94       117
  0.0002011867888473       145       117
  0.7190039596076838       118       118
  0.2418110442875993       143       118
  0.0077379534172032       145       118
  0.0003095181366881        94       118
  0.0309518136688127        97       118
  0.0001857108820129       146       118
  0.9636728880240368       119       119
  0.0309518136688127        98       119
  0.0051586356114688        95       119
  0.0002166626956817       147       119
  0.7577215623633700       120       120
  0.1979193300136099       144       120
  0.0077379534172032       147       120
  0.0003095181366881        95       120
  0.0309518136688127        99       120
  0.0051586356114688        96       120
  0.0002011867888473       148       120
  0.7138453239962150       121       121
  0.2418110442875993       145       121
  0.0077379534172032       148       121
  0.0003095181366881        96       121
  0.0309518136688127       100       121
  0.0051586356114688        97       121
  0.0001857108820129       149       121
  0.6722912180582316       122       122
  0.2885392617438859       146       122
  0.0077379534172032       149       122
  0.0003095181366881        97       122
  0.0309518136688127       101       122
  0.0001702349751785       150       122
  0.9636728880240368       123       123
  0.0309518136688127       102       123
  0.0051586356114688        98       123
  0.0002166626956817       151       123
  0.7577215623633700       124       124
  0.1979193300136099       147       124
  0.0077379534172032       151       124
  0.0003095181366881        98       124
  0.0309518136688127       103       124
  0.0051586356114688        99       124
  0.0002011867888473       152       124
  0.7138453239962150       125       125
  0.2418110442875993       148       125
  0.0077379534172032       152       125
  0.0003095181366881        99       125
  0.0309518136688127       104       125
  0.0051586356114688       100       125
  0.0001857108820129       153       125
  0.6671325824467628       126       126
  0.2885392617438859       149       126
  0.0077379534172032       153       126
  0.0003095181366881       100       126
  0.0309518136688127       105       126
  0.0051586356114688       101       126
  0.0001702349751785       154       126
  0.6229047477481493       127       127
  0.3379412079608027       150       127
  0.0077379534172032       154       127
  0.0003095181366881       101       127
  0.0309518136688127       106       127
  0.0001547590683441       155       127
  0.9636728880240368       128       128
  0.0309518136688127       107       128
  0.0051586356114688       102       128
  0.0002166626956817       156       128
  0.7577215623633700       129       129
  0.1979193300136099       151       129
  0.0077379534172032       156       129
  0.0003095181366881       102       129
  0.0309518136688127       108       129
  0.0051586356114688       103       129
  0.0002011867888473       157       129
  0.7138453239962150       130       130
  0.2418110442875993       152       130
  0.0077379534172032       157       130
  0.0003095181366881       103       130
  0.0309518136688127       109       130
  0.0051586356114688       104       130
  0.0001857108820129       158       130
  0.6671325824467628       131       131
  0.2885392617438859       153       131
  0.0077379534172032       158       131
  0.0003095181366881       104       131
  0.0309518136688127       110       131
  0.0051586356114688       105       131
  0.0001702349751785       159       131
  0.6177461121366805       132       132
  0.3379412079608027       154       132
  0.0077379534172032       159       132
  0.0003095181366881       105       132
  0.0309518136688127       111       132
  0.0051586356114688       106       132
  0.0001547590683441       160       132
  0.5709821296381274       133       133
  0.3898793019776590       155       133
  0.0077379534172032       160       133
  0.0003095181366881       106       133
  0.0309518136688127       112       133
  0.0001392831615097       161       133
  0.9946247016928496       134       134
  0.0051586356114688       107       134
  0.0002166626956817       162       134
  0.7886733760321827       135       135
  0.1979193300136099       156       135
  0.0077379534172032       162       135
  0.0003095181366881       107       135
  0.0051586356114688       108       135
  0.0002011867888473       163       135
  0.7447971376650278       136       136
  0.2418110442875993       157       136
  0.0077379534172032       163       136
  0.0003095181366881       108       136
  0.0051586356114688       109       136
  0.0001857108820129       164       136
  0.6980843961155754       137       137
  0.2885392617438859       158       137
  0.0077379534172032       164       137
  0.0003095181366881       109       137
  0.0051586356114688       110       137
  0.0001702349751785       165       137
  0.6486979258054932       138       138
  0.3379412079608027       159       138
  0.0077379534172032       165       138
  0.0003095181366881       110       138
  0.0051586356114688       111       138
  0.0001547590683441       166       138
  0.5967753076954714       139       139
  0.3898793019776590       160       139
  0.0077379534172032       166       139
  0.0003095181366881       111       139
  0.0051586356114688       112       139
  0.0001392831615097       167       139
  0.5475934666858110       140       140
  0.4442352545056225       161       140
  0.0077379534172032       167       140
  0.0003095181366881       112       140
  0.0001238072546753       168       140
  0.7628801979748387       141       141
  0.1979193300136099       169       141
  0.0077379534172032       170       141
  0.0003095181366881       113       141
  0.0309518136688127       115       141
  0.0002011867888473       171       141
  0.7577215623633700       142       142
  0.1979193300136099       170       142
  0.0077379534172032       172       142
  0.0003095181366881       114       142
  0.0309518136688127       117       142
  0.0051586356114688       115       142
  0.0002011867888473       173       142
  0.7190039596076838       143       143
  0.2418110442875993       171       143
  0.0077379534172032       173       143
  0.0003095181366881       115       143
  0.0309518136688127       118       143
  0.0001857108820129       174       143
  0.7577215623633700       144       144
  0.1979193300136099       172       144
  0.0077379534172032       175       144
  0.0003095181366881       116       144
  0.0309518136688127       120       144
  0.0051586356114688       117       144
  0.0002011867888473       176       144
  0.7138453239962150       145       145
  0.2418110442875993       173       145
  0.0077379534172032       176       145
  0.0003095181366881       117       145
  0.0309518136688127       121       145
  0.0051586356114688       118       145
  0.0001857108820129       177       145
  0.6722912180582316       146       146
  0.2885392617438859       174       146
  0.0077379534172032       177       146
  0.0003095181366881       118       146
  0.0309518136688127       122       146
  0.0001702349751785       178       146
  0.7577215623633700       147       147
  0.1979193300136099       175       147
  0.0077379534172032       179       147
  0.0003095181366881       119       147
  0.0309518136688127       124       147
  0.0051586356114688       120       147
  0.0002011867888473       180       147
  0.7138453239962150       148       148
  0.2418110442875993       176       148
  0.0077379534172032       180       148
  0.0003095181366881       120       148
  0.0309518136688127       125       148
  0.0051586356114688       121       148
  0.0001857108820129       181       148
  0.6671325824467628       149       149
  0.2885392617438859       177       149
  0.0077379534172032       181       149
  0.0003095181366881       121       149
  0.0309518136688127       126       149
  0.0051586356114688       122       149
  0.0001702349751785       182       149
  0.6229047477481493       150       150
  0.3379412079608027       178       150
  0.0077379534172032       182       150
  0.0003095181366881       122       150
  0.0309518136688127       127       150
  0.0001547590683441       183       150
  0.7577215623633700       151       151
  0.1979193300136099       179       151
  0.0077379534172032       184       151
  0.0003095181366881       123       151
  0.0309518136688127       129       151
  0.0051586356114688       124       151
  0.0002011867888473       185       151
  0.7138453239962150       152       152
  0.2418110442875993       180       152
  0.0077379534172032       185       152
  0.0003095181366881       124       152
  0.0309518136688127       130       152
  0.0051586356114688       125       152
  0.0001857108820129       186       152
  0.6671325824467628       153       153
  0.2885392617438859       181       153
  0.0077379534172032       186       153
  0.0003095181366881       125       153
  0.0309518136688127       131       153
  0.0051586356114688       126       153
  0.0001702349751785       187       153
  0.6177461121366805       154       154
  0.3379412079608027       182       154
  0.0077379534172032       187       154
  0.0003095181366881       126       154
  0.0309518136688127       132       154
  0.0051586356114688       127       154
  0.0001547590683441       188       154
  0.5709821296381274       155       155
  0.3898793019776590       183       155
  0.0077379534172032       188       155
  0.0003095181366881       127       155
  0.0309518136688127       133       155
  0.0001392831615097       189       155
  0.7577215623633700       156       156
  0.1979193300136099       184       156
  0.0077379534172032       190       156
  0.0003095181366881       128       156
  0.0309518136688127       135       156
  0.0051586356114688       129       156
  0.0002011867888473       191       156
  0.7138453239962150       157       157
  0.2418110442875993       185       157
  0.0077379534172032       191       157
  0.0003095181366881       129       157
  0.0309518136688127       136       157
  0.0051586356114688       130       157
  0.0001857108820129       192       157
  0.6671325824467628       158       158
  0.2885392617438859       186       158
  0.0077379534172032       192       158
  0.0003095181366881       130       158
  0.0309518136688127       137       158
  0.0051586356114688       131       158
  0.0001702349751785       193       158
  0.6177461121366805       159       159
  0.3379412079608027       187       159
  0.0077379534172032       193       159
  0.0003095181366881       131       159
  0.0309518136688127       138       159
  0.0051586356114688       132       159
  0.0001547590683441       194       159
  0.5658234940266587       160       160
  0.3898793019776590       188       160
  0.0077379534172032       194       160
  0.0003095181366881       132       160
  0.0309518136688127       139       160
  0.0051586356114688       133       160
  0.0001392831615097       195       160
  0.5166416530169983       161       161
  0.4442352545056225       189       161
  0.0077379534172032       195       161
  0.0003095181366881       133       161
  0.0309518136688127       140       161
  0.0001238072546753       196       161
  0.7886733760321827       162       162
  0.1979193300136099       190       162
  0.0077379534172032       197       162
  0.0003095181366881       134       162
  0.0051586356114688       135       162
  0.0002011867888473       198       162
  0.7447971376650278       163       163
  0.2418110442875993       191       163
  0.0077379534172032       198       163
  0.0003095181366881       135       163
  0.0051586356114688       136       163
  0.0001857108820129       199       163
  0.6980843961155754       164       164
  0.2885392617438859       192       164
  0.0077379534172032       199       164
  0.0003095181366881       136       164
  0.0051586356114688       137       164
  0.0001702349751785       200       164
  0.6486979258054932       165       165
  0.3379412079608027       193       165
  0.0077379534172032       200       165
  0.0003095181366881       137       165
  0.0051586356114688       138       165
  0.0001547590683441       201       165
  0.5967753076954714       166       166
  0.3898793019776590       194       166
  0.0077379534172032       201       166
  0.0003095181366881       138       166
  0.0051586356114688       139       166
  0.0001392831615097       202       166
  0.5424348310743423       167       167
  0.4442352545056225       195       167
  0.0077379534172032       202       167
  0.0003095181366881       139       167
  0.0051586356114688       140       167
  0.0001238072546753       203       167
  0.4909382585194763       168       168
  0.5009059385787917       196       168
  0.0077379534172032       203       168
  0.0003095181366881       140       168
  0.0001083313478408       204       168
  0.9688469995423400       169       169
  0.0309518136688127       141       169
  0.0002011867888473       205       169
  0.9636883639308712       170       170
  0.0309518136688127       142       170
  0.0051586356114688       141       170
  0.0002011867888473       206       170
  0.7190039596076838       171       171
  0.2418110442875993       205       171
  0.0077379534172032       206       171
  0.0003095181366881       141       171
  0.0309518136688127       143       171
  0.0001857108820129       207       171
  0.9636883639308712       172       172
  0.0309518136688127       144       172
  0.0051586356114688       142       172
  0.0002011867888473       208       172
  0.7138453239962150       173       173
  0.2418110442875993       206       173
