    5456  35216
  0.0001719400060369        28        38
  0.0028656667672812        29        38
  0.0002149250075461        53        38
  0.9052088854856373        39        39
  0.0872486795828786        49        39
  0.0042985001509218        53        39
  0.0001719400060369        29        39
  0.0028656667672812        30        39
  0.0002063280072442        54        39
  0.8853859265976056        40        40
  0.1099459022384933        50        40
  0.0042985001509218        54        40
  0.0001719400060369        30        40
  0.0001977310069424        55        40
  0.9825824773884650        41        41
  0.0171940006036870        31        41
  0.0002235220078479        56        41
  0.9797168106211839        42        42
  0.0171940006036870        32        42
  0.0028656667672812        31        42
  0.0002235220078479        57        42
  0.9117483148983596        43        43
  0.0663723193334487        56        43
  0.0042985001509218        57        43
  0.0001719400060369        31        43
  0.0171940006036870        33        43
  0.0002149250075461        58        43
  0.9797168106211839        44        44
  0.0171940006036870        34        44
  0.0028656667672812        32        44
  0.0002235220078479        59        44
  0.9088826481310783        45        45
  0.0663723193334487        57        45
  0.0042985001509218        59        45
  0.0001719400060369        32        45
  0.0171940006036870        35        45
  0.0028656667672812        33        45
  0.0002149250075461        60        45
  0.8908805516492314        46        46
  0.0872486795828786        58        46
  0.0042985001509218        60        46
  0.0001719400060369        33        46
  0.0171940006036870        36        46
  0.0002063280072442        61        46
  0.9797168106211839        47        47
  0.0171940006036870        37        47
  0.0028656667672812        34        47
  0.0002235220078479        62        47
  0.9088826481310783        48        48
  0.0663723193334487        59        48
  0.0042985001509218        62        48
  0.0001719400060369        34        48
  0.0171940006036870        38        48
  0.0028656667672812        35        48
  0.0002149250075461        63        48
  0.8880148848819502        49        49
  0.0872486795828786        60        49
  0.0042985001509218        63        49
  0.0001719400060369        35        49
  0.0171940006036870        39        49
  0.0028656667672812        36        49
  0.0002063280072442        64        49
  0.8681919259939186        50        50
  0.1099459022384933        61        50
  0.0042985001509218        64        50
  0.0001719400060369        36        50
  0.0171940006036870        40        50
  0.0001977310069424        65        50
  0.9969108112248709        51        51
  0.0028656667672812        37        51
  0.0002235220078479        66        51
  0.9260766487347654        52        52
  0.0663723193334487        62        52
  0.0042985001509218        66        52
  0.0001719400060369        37        52
  0.0028656667672812        38        52
  0.0002149250075461        67        52
  0.9052088854856373        53        53
  0.0872486795828786        63        53
  0.0042985001509218        67        53
  0.0001719400060369        38        53
  0.0028656667672812        39        53
  0.0002063280072442        68        53
  0.8825202598303244        54        54
  0.1099459022384933        64        54
  0.0042985001509218        68        54
  0.0001719400060369        39        54
  0.0028656667672812        40        54
  0.0001977310069424        69        54
  0.8610122961200958        55        55
  0.1343281297163050        65        55
  0.0042985001509218        69        55
  0.0001719400060369        40        55
  0.0001891340066406        70        55
  0.9117483148983596        56        56
  0.0663723193334487        71        56
  0.0042985001509218        72        56
  0.0001719400060369        41        56
  0.0171940006036870        43        56
  0.0002149250075461        73        56
  0.9088826481310783        57        57
  0.0663723193334487        72        57
  0.0042985001509218        74        57
  0.0001719400060369        42        57
  0.0171940006036870        45        57
  0.0028656667672812        43        57
  0.0002149250075461        75        57
  0.8908805516492314        58        58
  0.0872486795828786        73        58
  0.0042985001509218        75        58
  0.0001719400060369        43        58
  0.0171940006036870        46        58
  0.0002063280072442        76        58
  0.9088826481310783        59        59
  0.0663723193334487        74        59
  0.0042985001509218        77        59
  0.0001719400060369        44        59
  0.0171940006036870        48        59
  0.0028656667672812        45        59
  0.0002149250075461        78        59
  0.8880148848819502        60        60
  0.0872486795828786        75        60
  0.0042985001509218        78        60
  0.0001719400060369        45        60
  0.0171940006036870        49        60
  0.0028656667672812        46        60
  0.0002063280072442        79        60
  0.8681919259939186        61        61
  0.1099459022384933        76        61
  0.0042985001509218        79        61
  0.0001719400060369        46        61
  0.0171940006036870        50        61
  0.0001977310069424        80        61
  0.9088826481310783        62        62
  0.0663723193334487        77        62
  0.0042985001509218        81        62
  0.0001719400060369        47        62
  0.0171940006036870        52        62
  0.0028656667672812        48        62
  0.0002149250075461        82        62
  0.8880148848819502        63        63
  0.0872486795828786        78        63
  0.0042985001509218        82        63
  0.0001719400060369        48        63
  0.0171940006036870        53        63
  0.0028656667672812        49        63
  0.0002063280072442        83        63
  0.8653262592266374        64        64
  0.1099459022384933        79        64
  0.0042985001509218        83        64
  0.0001719400060369        49        64
  0.0171940006036870        54        64
  0.0028656667672812        50        64
  0.0001977310069424        84        64
  0.8438182955164087        65        65
  0.1343281297163050        80        65
  0.0042985001509218        84        65
  0.0001719400060369        50        65
  0.0171940006036870        55        65
  0.0001891340066406        85        65
  0.9260766487347654        66        66
  0.0663723193334487        81        66
  0.0042985001509218        86        66
  0.0001719400060369        51        66
  0.0028656667672812        52        66
  0.0002149250075461        87        66
  0.9052088854856373        67        67
  0.0872486795828786        82        67
  0.0042985001509218        87        67
  0.0001719400060369        52        67
  0.0028656667672812        53        67
  0.0002063280072442        88        67
  0.8825202598303244        68        68
  0.1099459022384933        83        68
  0.0042985001509218        88        68
  0.0001719400060369        53        68
  0.0028656667672812        54        68
  0.0001977310069424        89        68
  0.8581466293528146        69        69
  0.1343281297163050        84        69
  0.0042985001509218        89        69
  0.0001719400060369        54        69
  0.0028656667672812        55        69
  0.0001891340066406        90        69
  0.8350629635544746        70        70
  0.1602860592822280        85        70
  0.0042985001509218        90        70
  0.0001719400060369        55        70
  0.0001805370063387        91        70
  0.9825910743887669        71        71
  0.0171940006036870        56        71
  0.0002149250075461        92        71
  0.9797254076214857        72        72
  0.0171940006036870        57        72
  0.0028656667672812        56        72
  0.0002149250075461        93        72
  0.8908805516492314        73        73
  0.0872486795828786        92        73
  0.0042985001509218        93        73
  0.0001719400060369        56        73
  0.0171940006036870        58        73
  0.0002063280072442        94        73
  0.9797254076214857        74        74
  0.0171940006036870        59        74
  0.0028656667672812        57        74
  0.0002149250075461        95        74
  0.8880148848819502        75        75
  0.0872486795828786        93        75
  0.0042985001509218        95        75
  0.0001719400060369        57        75
  0.0171940006036870        60        75
  0.0028656667672812        58        75
  0.0002063280072442        96        75
  0.8681919259939186        76        76
  0.1099459022384933        94        76
  0.0042985001509218        96        76
  0.0001719400060369        58        76
  0.0171940006036870        61        76
  0.0001977310069424        97        76
  0.9797254076214857        77        77
  0.0171940006036870        62        77
  0.0028656667672812        59        77
  0.0002149250075461        98        77
  0.8880148848819502        78        78
  0.0872486795828786        95        78
  0.0042985001509218        98        78
  0.0001719400060369        59        78
  0.0171940006036870        63        78
  0.0028656667672812        60        78
  0.0002063280072442        99        78
  0.8653262592266374        79        79
  0.1099459022384933        96        79
  0.0042985001509218        99        79
  0.0001719400060369        60        79
  0.0171940006036870        64        79
  0.0028656667672812        61        79
  0.0001977310069424       100        79
  0.8438182955164087        80        80
  0.1343281297163050        97        80
  0.0042985001509218       100        80
  0.0001719400060369        61        80
  0.0171940006036870        65        80
  0.0001891340066406       101        80
  0.9797254076214857        81        81
  0.0171940006036870        66        81
  0.0028656667672812        62        81
  0.0002149250075461       102        81
  0.8880148848819502        82        82
  0.0872486795828786        98        82
  0.0042985001509218       102        82
  0.0001719400060369        62        82
  0.0171940006036870        67        82
  0.0028656667672812        63        82
  0.0002063280072442       103        82
  0.8653262592266374        83        83
  0.1099459022384933        99        83
  0.0042985001509218       103        83
  0.0001719400060369        63        83
  0.0171940006036870        68        83
  0.0028656667672812        64        83
  0.0001977310069424       104        83
  0.8409526287491276        84        84
  0.1343281297163050       100        84
  0.0042985001509218       104        84
  0.0001719400060369        64        84
  0.0171940006036870        69        84
  0.0028656667672812        65        84
  0.0001891340066406       105        84
  0.8178689629507876        85        85
  0.1602860592822280       101        85
  0.0042985001509218       105        85
  0.0001719400060369        65        85
  0.0171940006036870        70        85
  0.0001805370063387       106        85
  0.9969194082251728        86        86
  0.0028656667672812        66        86
  0.0002149250075461       107        86
  0.9052088854856373        87        87
  0.0872486795828786       102        87
  0.0042985001509218       107        87
  0.0001719400060369        66        87
  0.0028656667672812        67        87
  0.0002063280072442       108        87
  0.8825202598303244        88        88
  0.1099459022384933       103        88
  0.0042985001509218       108        88
  0.0001719400060369        67        88
  0.0028656667672812        68        88
  0.0001977310069424       109        88
  0.8581466293528146        89        89
  0.1343281297163050       104        89
  0.0042985001509218       109        89
  0.0001719400060369        68        89
  0.0028656667672812        69        89
  0.0001891340066406       110        89
  0.8321972967871935        90        90
  0.1602860592822280       105        90
  0.0042985001509218       110        90
  0.0001719400060369        69        90
  0.0028656667672812        70        90
  0.0001805370063387       111        90
  0.8076283515019623        91        91
  0.1877292683350422       106        91
  0.0042985001509218       111        91
  0.0001719400060369        70        91
  0.0001719400060369       112        91
  0.8908805516492314        92        92
  0.0872486795828786       113        92
  0.0042985001509218       114        92
  0.0001719400060369        71        92
  0.0171940006036870        73        92
  0.0002063280072442       115        92
  0.8880148848819502        93        93
  0.0872486795828786       114        93
  0.0042985001509218       116        93
  0.0001719400060369        72        93
  0.0171940006036870        75        93
  0.0028656667672812        73        93
  0.0002063280072442       117        93
  0.8681919259939186        94        94
  0.1099459022384933       115        94
  0.0042985001509218       117        94
  0.0001719400060369        73        94
  0.0171940006036870        76        94
  0.0001977310069424       118        94
  0.8880148848819502        95        95
  0.0872486795828786       116        95
  0.0042985001509218       119        95
  0.0001719400060369        74        95
  0.0171940006036870        78        95
  0.0028656667672812        75        95
  0.0002063280072442       120        95
  0.8653262592266374        96        96
  0.1099459022384933       117        96
  0.0042985001509218       120        96
  0.0001719400060369        75        96
  0.0171940006036870        79        96
  0.0028656667672812        76        96
  0.0001977310069424       121        96
  0.8438182955164087        97        97
  0.1343281297163050       118        97
  0.0042985001509218       121        97
  0.0001719400060369        76        97
  0.0171940006036870        80        97
  0.0001891340066406       122        97
  0.8880148848819502        98        98
  0.0872486795828786       119        98
  0.0042985001509218       123        98
  0.0001719400060369        77        98
  0.0171940006036870        82        98
  0.0028656667672812        78        98
  0.0002063280072442       124        98
  0.8653262592266374        99        99
  0.1099459022384933       120        99
  0.0042985001509218       124        99
  0.0001719400060369        78        99
  0.0171940006036870        83        99
  0.0028656667672812        79        99
  0.0001977310069424       125        99
  0.8409526287491276       100       100
  0.1343281297163050       121       100
  0.0042985001509218       125       100
  0.0001719400060369        79       100
  0.0171940006036870        84       100
  0.0028656667672812        80       100
  0.0001891340066406       126       100
  0.8178689629507876       101       101
  0.1602860592822280       122       101
  0.0042985001509218       126       101
  0.0001719400060369        80       101
  0.0171940006036870        85       101
  0.0001805370063387       127       101
  0.8880148848819502       102       102
  0.0872486795828786       123       102
  0.0042985001509218       128       102
  0.0001719400060369        81       102
  0.0171940006036870        87       102
  0.0028656667672812        82       102
  0.0002063280072442       129       102
  0.8653262592266374       103       103
  0.1099459022384933       124       103
  0.0042985001509218       129       103
  0.0001719400060369        82       103
  0.0171940006036870        88       103
  0.0028656667672812        83       103
  0.0001977310069424       130       103
  0.8409526287491276       104       104
  0.1343281297163050       125       104
  0.0042985001509218       130       104
  0.0001719400060369        83       104
  0.0171940006036870        89       104
  0.0028656667672812        84       104
  0.0001891340066406       131       104
  0.8150032961835064       105       105
  0.1602860592822280       126       105
  0.0042985001509218       131       105
  0.0001719400060369        84       105
  0.0171940006036870        90       105
  0.0028656667672812        85       105
  0.0001805370063387       132       105
  0.7904343508982752       106       106
  0.1877292683350422       127       106
  0.0042985001509218       132       106
  0.0001719400060369        85       106
  0.0171940006036870        91       106
  0.0001719400060369       133       106
  0.9052088854856373       107       107
  0.0872486795828786       128       107
  0.0042985001509218       134       107
  0.0001719400060369        86       107
  0.0028656667672812        87       107
  0.0002063280072442       135       107
  0.8825202598303244       108       108
  0.1099459022384933       129       108
  0.0042985001509218       135       108
  0.0001719400060369        87       108
  0.0028656667672812        88       108
  0.0001977310069424       136       108
  0.8581466293528146       109       109
  0.1343281297163050       130       109
  0.0042985001509218       136       109
  0.0001719400060369        88       109
  0.0028656667672812        89       109
  0.0001891340066406       137       109
  0.8321972967871935       110       110
  0.1602860592822280       131       110
  0.0042985001509218       137       110
  0.0001719400060369        89       110
  0.0028656667672812        90       110
  0.0001805370063387       138       110
  0.8047626847346812       111       111
  0.1877292683350422       132       111
  0.0042985001509218       138       111
  0.0001719400060369        90       111
  0.0028656667672812        91       111
  0.0001719400060369       139       111
  0.7787848873779754       112       112
  0.2165813294593311       133       112
  0.0042985001509218       139       112
  0.0001719400060369        91       112
  0.0001633430057350       140       112
  0.9825996713890687       113       113
  0.0171940006036870        92       113
  0.0002063280072442       141       113
  0.9797340046217875       114       114
  0.0171940006036870        93       114
  0.0028656667672812        92       114
  0.0002063280072442       142       114
  0.8681919259939186       115       115
  0.1099459022384933       141       115
  0.0042985001509218       142       115
  0.0001719400060369        92       115
  0.0171940006036870        94       115
  0.0001977310069424       143       115
  0.9797340046217875       116       116
  0.0171940006036870        95       116
  0.0028656667672812        93       116
  0.0002063280072442       144       116
  0.8653262592266374       117       117
  0.1099459022384933       142       117
  0.0042985001509218       144       117
  0.0001719400060369        93       117
  0.0171940006036870        96       117
  0.0028656667672812        94       117
  0.0001977310069424       145       117
  0.8438182955164087       118       118
  0.1343281297163050       143       118
  0.0042985001509218       145       118
  0.0001719400060369        94       118
  0.0171940006036870        97       118
  0.0001891340066406       146       118
  0.9797340046217875       119       119
  0.0171940006036870        98       119
  0.0028656667672812        95       119
  0.0002063280072442       147       119
  0.8653262592266374       120       120
  0.1099459022384933       144       120
  0.0042985001509218       147       120
  0.0001719400060369        95       120
  0.0171940006036870        99       120
  0.0028656667672812        96       120
  0.0001977310069424       148       120
  0.8409526287491276       121       121
  0.1343281297163050       145       121
  0.0042985001509218       148       121
  0.0001719400060369        96       121
  0.0171940006036870       100       121
  0.0028656667672812        97       121
  0.0001891340066406       149       121
  0.8178689629507876       122       122
  0.1602860592822280       146       122
  0.0042985001509218       149       122
  0.0001719400060369        97       122
  0.0171940006036870       101       122
  0.0001805370063387       150       122
  0.9797340046217875       123       123
  0.0171940006036870       102       123
  0.0028656667672812        98       123
  0.0002063280072442       151       123
  0.8653262592266374       124       124
  0.1099459022384933       147       124
  0.0042985001509218       151       124
  0.0001719400060369        98       124
  0.0171940006036870       103       124
  0.0028656667672812        99       124
  0.0001977310069424       152       124
  0.8409526287491276       125       125
  0.1343281297163050       148       125
  0.0042985001509218       152       125
  0.0001719400060369        99       125
  0.0171940006036870       104       125
  0.0028656667672812       100       125
  0.0001891340066406       153       125
  0.8150032961835064       126       126
  0.1602860592822280       149       126
  0.0042985001509218       153       126
  0.0001719400060369       100       126
  0.0171940006036870       105       126
  0.0028656667672812       101       126
  0.0001805370063387       154       126
  0.7904343508982752       127       127
  0.1877292683350422       150       127
  0.0042985001509218       154       127
  0.0001719400060369       101       127
  0.0171940006036870       106       127
  0.0001719400060369       155       127
  0.9797340046217875       128       128
  0.0171940006036870       107       128
  0.0028656667672812       102       128
  0.0002063280072442       156       128
  0.8653262592266374       129       129
  0.1099459022384933       151       129
  0.0042985001509218       156       129
  0.0001719400060369       102       129
  0.0171940006036870       108       129
  0.0028656667672812       103       129
  0.0001977310069424       157       129
  0.8409526287491276       130       130
  0.1343281297163050       152       130
  0.0042985001509218       157       130
  0.0001719400060369       103       130
  0.0171940006036870       109       130
  0.0028656667672812       104       130
  0.0001891340066406       158       130
  0.8150032961835064       131       131
  0.1602860592822280       153       131
  0.0042985001509218       158       131
  0.0001719400060369       104       131
  0.0171940006036870       110       131
  0.0028656667672812       105       131
  0.0001805370063387       159       131
  0.7875686841309941       132       132
  0.1877292683350422       154       132
  0.0042985001509218       159       132
  0.0001719400060369       105       132
  0.0171940006036870       111       132
  0.0028656667672812       106       132
  0.0001719400060369       160       132
  0.7615908867742882       133       133
  0.2165813294593311       155       133
  0.0042985001509218       160       133
  0.0001719400060369       106       133
  0.0171940006036870       112       133
  0.0001633430057350       161       133
  0.9969280052254745       134       134
  0.0028656667672812       107       134
  0.0002063280072442       162       134
  0.8825202598303244       135       135
  0.1099459022384933       156       135
  0.0042985001509218       162       135
  0.0001719400060369       107       135
  0.0028656667672812       108       135
  0.0001977310069424       163       135
  0.8581466293528146       136       136
  0.1343281297163050       157       136
  0.0042985001509218       163       136
  0.0001719400060369       108       136
  0.0028656667672812       109       136
  0.0001891340066406       164       136
  0.8321972967871935       137       137
  0.1602860592822280       158       137
  0.0042985001509218       164       137
  0.0001719400060369       109       137
  0.0028656667672812       110       137
  0.0001805370063387       165       137
  0.8047626847346812       138       138
  0.1877292683350422       159       138
  0.0042985001509218       165       138
  0.0001719400060369       110       138
  0.0028656667672812       111       138
  0.0001719400060369       166       138
  0.7759192206106942       139       139
  0.2165813294593311       160       139
  0.0042985001509218       166       139
  0.0001719400060369       111       139
  0.0028656667672812       112       139
  0.0001633430057350       167       139
  0.7485982819071051       140       140
  0.2467765319305031       161       140
  0.0042985001509218       167       140
  0.0001719400060369       112       140
  0.0001547460054332       168       140
  0.8681919259939186       141       141
  0.1099459022384933       169       141
  0.0042985001509218       170       141
  0.0001719400060369       113       141
  0.0171940006036870       115       141
  0.0001977310069424       171       141
  0.8653262592266374       142       142
  0.1099459022384933       170       142
  0.0042985001509218       172       142
  0.0001719400060369       114       142
  0.0171940006036870       117       142
  0.0028656667672812       115       142
  0.0001977310069424       173       142
  0.8438182955164087       143       143
  0.1343281297163050       171       143
  0.0042985001509218       173       143
  0.0001719400060369       115       143
  0.0171940006036870       118       143
  0.0001891340066406       174       143
  0.8653262592266374       144       144
  0.1099459022384933       172       144
  0.0042985001509218       175       144
  0.0001719400060369       116       144
  0.0171940006036870       120       144
  0.0028656667672812       117       144
  0.0001977310069424       176       144
  0.8409526287491276       145       145
  0.1343281297163050       173       145
  0.0042985001509218       176       145
  0.0001719400060369       117       145
  0.0171940006036870       121       145
  0.0028656667672812       118       145
  0.0001891340066406       177       145
  0.8178689629507876       146       146
  0.1602860592822280       174       146
  0.0042985001509218       177       146
  0.0001719400060369       118       146
  0.0171940006036870       122       146
  0.0001805370063387       178       146
  0.8653262592266374       147       147
  0.1099459022384933       175       147
  0.0042985001509218       179       147
  0.0001719400060369       119       147
  0.0171940006036870       124       147
  0.0028656667672812       120       147
  0.0001977310069424       180       147
  0.8409526287491276       148       148
  0.1343281297163050       176       148
  0.0042985001509218       180       148
  0.0001719400060369       120       148
  0.0171940006036870       125       148
  0.0028656667672812       121       148
  0.0001891340066406       181       148
  0.8150032961835064       149       149
  0.1602860592822280       177       149
  0.0042985001509218       181       149
  0.0001719400060369       121       149
  0.0171940006036870       126       149
  0.0028656667672812       122       149
  0.0001805370063387       182       149
  0.7904343508982752       150       150
  0.1877292683350422       178       150
  0.0042985001509218       182       150
  0.0001719400060369       122       150
  0.0171940006036870       127       150
  0.0001719400060369       183       150
  0.8653262592266374       151       151
  0.1099459022384933       179       151
  0.0042985001509218       184       151
  0.0001719400060369       123       151
  0.0171940006036870       129       151
  0.0028656667672812       124       151
  0.0001977310069424       185       151
  0.8409526287491276       152       152
  0.1343281297163050       180       152
  0.0042985001509218       185       152
  0.0001719400060369       124       152
  0.0171940006036870       130       152
  0.0028656667672812       125       152
  0.0001891340066406       186       152
  0.8150032961835064       153       153
  0.1602860592822280       181       153
  0.0042985001509218       186       153
  0.0001719400060369       125       153
  0.0171940006036870       131       153
  0.0028656667672812       126       153
  0.0001805370063387       187       153
  0.7875686841309941       154       154
  0.1877292683350422       182       154
  0.0042985001509218       187       154
  0.0001719400060369       126       154
  0.0171940006036870       132       154
  0.0028656667672812       127       154
  0.0001719400060369       188       154
  0.7615908867742882       155       155
  0.2165813294593311       183       155
  0.0042985001509218       188       155
  0.0001719400060369       127       155
  0.0171940006036870       133       155
  0.0001633430057350       189       155
  0.8653262592266374       156       156
  0.1099459022384933       184       156
  0.0042985001509218       190       156
  0.0001719400060369       128       156
  0.0171940006036870       135       156
  0.0028656667672812       129       156
  0.0001977310069424       191       156
  0.8409526287491276       157       157
  0.1343281297163050       185       157
  0.0042985001509218       191       157
  0.0001719400060369       129       157
  0.0171940006036870       136       157
  0.0028656667672812       130       157
  0.0001891340066406       192       157
  0.8150032961835064       158       158
  0.1602860592822280       186       158
  0.0042985001509218       192       158
  0.0001719400060369       130       158
  0.0171940006036870       137       158
  0.0028656667672812       131       158
  0.0001805370063387       193       158
  0.7875686841309941       159       159
  0.1877292683350422       187       159
  0.0042985001509218       193       159
  0.0001719400060369       131       159
  0.0171940006036870       138       159
  0.0028656667672812       132       159
  0.0001719400060369       194       159
  0.7587252200070072       160       160
  0.2165813294593311       188       160
  0.0042985001509218       194       160
  0.0001719400060369       132       160
  0.0171940006036870       139       160
  0.0028656667672812       133       160
  0.0001633430057350       195       160
  0.7314042813034181       161       161
  0.2467765319305031       189       161
  0.0042985001509218       195       161
  0.0001719400060369       133       161
  0.0171940006036870       140       161
  0.0001547460054332       196       161
  0.8825202598303244       162       162
  0.1099459022384933       190       162
  0.0042985001509218       197       162
  0.0001719400060369       134       162
  0.0028656667672812       135       162
  0.0001977310069424       198       162
  0.8581466293528146       163       163
  0.1343281297163050       191       163
  0.0042985001509218       198       163
  0.0001719400060369       135       163
  0.0028656667672812       136       163
  0.0001891340066406       199       163
  0.8321972967871935       164       164
  0.1602860592822280       192       164
  0.0042985001509218       199       164
  0.0001719400060369       136       164
  0.0028656667672812       137       164
  0.0001805370063387       200       164
  0.8047626847346812       165       165
  0.1877292683350422       193       165
  0.0042985001509218       200       165
  0.0001719400060369       137       165
  0.0028656667672812       138       165
  0.0001719400060369       201       165
  0.7759192206106942       166       166
  0.2165813294593311       194       166
  0.0042985001509218       201       166
  0.0001719400060369       138       166
  0.0028656667672812       139       166
  0.0001633430057350       202       166
  0.7457326151398240       167       167
  0.2467765319305031       195       167
  0.0042985001509218       202       167
  0.0001719400060369       139       167
  0.0028656667672812       140       167
  0.0001547460054332       203       167
  0.7171258230122161       168       168
  0.2782575878256940       196       168
  0.0042985001509218       203       168
  0.0001719400060369       140       168
  0.0001461490051313       204       168
  0.9826082683893705       169       169
  0.0171940006036870       141       169
  0.0001977310069424       205       169
  0.9797426016220894       170       170
  0.0171940006036870       142       170
  0.0028656667672812       141       170
  0.0001977310069424       206       170
  0.8438182955164087       171       171
  0.1343281297163050       205       171
  0.0042985001509218       206       171
  0.0001719400060369       141       171
  0.0171940006036870       143       171
  0.0001891340066406       207       171
  0.9797426016220894       172       172
  0.0171940006036870       144       172
  0.0028656667672812       142       172
  0.0001977310069424       208       172
  0.8409526287491276       173       173
  0.1343281297163050       206       173
